Datum;Fachbedeutung;RAS-Verm;Bezeichnung;Symbolart;Landescode;Status;Objektart;Attribut Verkehr;Attribut Ver-/Entsorgung;Attribut Ver-/Entsorgung unterirdisch;;
01.08.10;5288.F301;;Lichtzeichenbrücke, Rahmen;Linie;530;Photogrammetrie/Laser;Ing. Bauwerke;;;;;
01.08.10;5288.F901;;Lichtzeichenbrücke, Rahmen;Linie;212;Planung;Ing. Bauwerke;;;;;
01.12.04;5288.F001;;Lichtzeichenbrücke, Text;Text;523;Bestand;Ing. Bauwerke;;;;;
29.01.13;5288.F101;;Lichtzeichenbrücke, Text;Text;523;Dritter;Ing. Bauwerke;;;;;
01.08.10;5288.F201;;Lichtzeichenbrücke, Text;Text;523;Digitalisiert;Ing. Bauwerke;;;;;
01.08.10;5288.F301;;Lichtzeichenbrücke, Text;Text;523;Photogrammetrie/Laser;Ing. Bauwerke;;;;;
01.12.04;5288.F901;;Lichtzeichenbrücke, Text;Text;212;Planung;Ing. Bauwerke;;;;;
01.11.03;5289.0000;2.3.2.2;Ortsdurchfahrtsstein;Punkt;522;Bestand;Schilder;;;;;
29.01.13;5289.0100;2.3.2.2;Ortsdurchfahrtsstein;Punkt;522;Dritter;Schilder;;;;;
01.08.10;5289.0200;2.3.2.2;Ortsdurchfahrtsstein;Punkt;522;Digitalisiert;Schilder;;;;;
01.08.10;5289.0300;2.3.2.2;Ortsdurchfahrtsstein;Punkt;522;Photogrammetrie/Laser;Schilder;;;;;
01.08.10;5289.0900;2.3.2.2;Ortsdurchfahrtsstein;Punkt;209;Planung;Schilder;;;;;
01.11.03;5289.0000;2.3.2.2;Ortsdurchfahrtsstein;Text;523;Bestand;Schilder;;;;;
29.01.13;5289.0100;2.3.2.2;Ortsdurchfahrtsstein;Text;523;Dritter;Schilder;;;;;
01.08.10;5289.0200;2.3.2.2;Ortsdurchfahrtsstein;Text;523;Digitalisiert;Schilder;;;;;
01.08.10;5289.0300;2.3.2.2;Ortsdurchfahrtsstein;Text;523;Photogrammetrie/Laser;Schilder;;;;;
01.12.04;5289.0900;2.3.2.2;Ortsdurchfahrtsstein;Text;209;Planung;Schilder;;;;;
01.08.10;5290.0000;;Mautgeräteträgerbrücke;Punkt;530;Bestand;Ing. Bauwerke;;;;;
29.01.13;5290.0100;;Mautgeräteträgerbrücke;Punkt;530;Dritter;Ing. Bauwerke;;;;;
01.08.10;5290.0200;;Mautgeräteträgerbrücke;Punkt;530;Digitalisiert;Ing. Bauwerke;;;;;
01.08.10;5290.0300;;Mautgeräteträgerbrücke;Punkt;530;Photogrammetrie/Laser;Ing. Bauwerke;;;;;
01.08.10;5290.0900;;Mautgeräteträgerbrücke;Punkt;212;Planung;Ing. Bauwerke;;;;;
01.08.10;5290.0001;;Mautgeräteträgerbrücke, Verbindung;Linie;530;Bestand;Ing. Bauwerke;;;;;
29.01.13;5290.0101;;Mautgeräteträgerbrücke, Verbindung;Linie;530;Dritter;Ing. Bauwerke;;;;;
01.08.10;5290.0201;;Mautgeräteträgerbrücke, Verbindung;Linie;530;Digitalisiert;Ing. Bauwerke;;;;;
01.08.10;5290.0301;;Mautgeräteträgerbrücke, Verbindung;Linie;530;Photogrammetrie/Laser;Ing. Bauwerke;;;;;
01.08.10;5290.0901;;Mautgeräteträgerbrücke, Verbindung;Linie;212;Planung;Ing. Bauwerke;;;;;
01.08.10;5290.F001;;Mautgeräteträgerbrücke, Rahmen;Linie;530;Bestand;Ing. Bauwerke;;;;;
29.01.13;5290.F101;;Mautgeräteträgerbrücke, Rahmen;Linie;530;Dritter;Ing. Bauwerke;;;;;
01.08.10;5290.F201;;Mautgeräteträgerbrücke, Rahmen;Linie;530;Digitalisiert;Ing. Bauwerke;;;;;
01.08.10;5290.F301;;Mautgeräteträgerbrücke, Rahmen;Linie;530;Photogrammetrie/Laser;Ing. Bauwerke;;;;;
01.08.10;5290.F901;;Mautgeräteträgerbrücke, Rahmen;Linie;212;Planung;Ing. Bauwerke;;;;;
29.01.13;5290.F001;;Mautgeräteträgerbrücke, Text;Text;530;Bestand;Ing. Bauwerke;;;;;
29.01.13;5290.F101;;Mautgeräteträgerbrücke, Text;Text;530;Dritter;Ing. Bauwerke;;;;;
01.08.10;5290.F201;;Mautgeräteträgerbrücke, Text;Text;530;Digitalisiert;Ing. Bauwerke;;;;;
01.08.10;5290.F301;;Mautgeräteträgerbrücke, Text;Text;530;Photogrammetrie/Laser;Ing. Bauwerke;;;;;
29.01.13;5290.F901;;Mautgeräteträgerbrücke, Text;Text;212;Planung;Ing. Bauwerke;;;;;
01.08.10;5291.0000;;Verkehrsbeeinflussungsbrücke;Punkt;530;Bestand;Ing. Bauwerke;;;;;
29.01.13;5291.0100;;Verkehrsbeeinflussungsbrücke;Punkt;530;Dritter;Ing. Bauwerke;;;;;
01.08.10;5291.0200;;Verkehrsbeeinflussungsbrücke;Punkt;530;Digitalisiert;Ing. Bauwerke;;;;;
01.08.10;5291.0300;;Verkehrsbeeinflussungsbrücke;Punkt;530;Photogrammetrie/Laser;Ing. Bauwerke;;;;;
01.08.10;5291.0900;;Verkehrsbeeinflussungsbrücke;Punkt;212;Planung;Ing. Bauwerke;;;;;
01.08.10;5291.0001;;Verkehrsbeeinflussungsbrücke, Verbindung;Linie;530;Bestand;Ing. Bauwerke;;;;;
29.01.13;5291.0101;;Verkehrsbeeinflussungsbrücke, Verbindung;Linie;530;Dritter;Ing. Bauwerke;;;;;
01.08.10;5291.0201;;Verkehrsbeeinflussungsbrücke, Verbindung;Linie;530;Digitalisiert;Ing. Bauwerke;;;;;
01.08.10;5291.0301;;Verkehrsbeeinflussungsbrücke, Verbindung;Linie;530;Photogrammetrie/Laser;Ing. Bauwerke;;;;;
01.08.10;5291.0901;;Verkehrsbeeinflussungsbrücke, Verbindung;Linie;212;Planung;Ing. Bauwerke;;;;;
01.08.10;5291.F001;;Verkehrsbeeinflussungsbrücke, Rahmen;Linie;530;Bestand;Ing. Bauwerke;;;;;
29.01.13;5291.F101;;Verkehrsbeeinflussungsbrücke, Rahmen;Linie;530;Dritter;Ing. Bauwerke;;;;;
01.08.10;5291.F201;;Verkehrsbeeinflussungsbrücke, Rahmen;Linie;530;Digitalisiert;Ing. Bauwerke;;;;;
01.08.10;5291.F301;;Verkehrsbeeinflussungsbrücke, Rahmen;Linie;530;Photogrammetrie/Laser;Ing. Bauwerke;;;;;
01.08.10;5291.F901;;Verkehrsbeeinflussungsbrücke, Rahmen;Linie;212;Planung;Ing. Bauwerke;;;;;
29.01.13;5291.F001;;Verkehrsbeeinflussungsbrücke;Text;530;Bestand;Ing. Bauwerke;;;;;
29.01.13;5291.F101;;Verkehrsbeeinflussungsbrücke;Text;530;Dritter;Ing. Bauwerke;;;;;
01.08.10;5291.F201;;Verkehrsbeeinflussungsbrücke;Text;530;Digitalisiert;Ing. Bauwerke;;;;;
01.08.10;5291.F301;;Verkehrsbeeinflussungsbrücke;Text;530;Photogrammetrie/Laser;Ing. Bauwerke;;;;;
29.01.13;5291.F901;;Verkehrsbeeinflussungsbrücke;Text;212;Planung;Ing. Bauwerke;;;;;
01.11.03;5292.0000;2.3.2.10;Wildleitzaun, Tür;Punkt;522;Bestand;Topographie;;;;;
29.01.13;5292.0100;2.3.2.10;Wildleitzaun, Tür;Punkt;522;Dritter;Topographie;;;;;
01.08.10;5292.0200;2.3.2.10;Wildleitzaun, Tür;Punkt;522;Digitalisiert;Topographie;;;;;
01.08.10;5292.0300;2.3.2.10;Wildleitzaun, Tür;Punkt;522;Photogrammetrie/Laser;Topographie;;;;;
01.12.04;5292.0900;2.3.2.10;Wildleitzaun, Tür;Punkt;209;Planung;Topographie;;;;;
01.11.03;5295.0000;2.3.3.9;Mittelstreifenüberfahrt;Punkt;522;Bestand;Markierung;Straße;;;;
29.01.13;5295.0100;2.3.3.9;Mittelstreifenüberfahrt;Punkt;522;Dritter;Markierung;Straße;;;;
01.08.10;5295.0200;2.3.3.9;Mittelstreifenüberfahrt;Punkt;522;Digitalisiert;Markierung;Straße;;;;
01.08.10;5295.0300;2.3.3.9;Mittelstreifenüberfahrt;Punkt;522;Photogrammetrie/Laser;Markierung;Straße;;;;
01.12.04;5295.0900;2.3.3.9;Mittelstreifenüberfahrt;Punkt;207;Planung;Markierung;Straße;;;;
01.11.03;5295.F001;;Mittelstreifenüberfahrt;Linie;521;Bestand;Markierung;Straße;;;;
29.01.13;5295.F101;;Mittelstreifenüberfahrt;Linie;521;Dritter;Markierung;Straße;;;;
01.08.10;5295.F201;;Mittelstreifenüberfahrt;Linie;521;Digitalisiert;Markierung;Straße;;;;
01.08.10;5295.F301;;Mittelstreifenüberfahrt;Linie;521;Photogrammetrie/Laser;Markierung;Straße;;;;
01.12.04;5295.F901;;Mittelstreifenüberfahrt;Linie;207;Planung;Markierung;Straße;;;;
01.11.03;5295.F001;;Mittelstreifenüberfahrt;Text;523;Bestand;Markierung;Straße;;;;
29.01.13;5295.F101;;Mittelstreifenüberfahrt;Text;523;Dritter;Markierung;Straße;;;;
01.08.10;5295.F201;;Mittelstreifenüberfahrt;Text;523;Digitalisiert;Markierung;Straße;;;;
01.08.10;5295.F301;;Mittelstreifenüberfahrt;Text;523;Photogrammetrie/Laser;Markierung;Straße;;;;
01.12.04;5295.F901;;Mittelstreifenüberfahrt;Text;207;Planung;Markierung;Straße;;;;
01.11.03;5296.0000;2.3.1.1;Straße, Weg - Begrenzung befahrbarer Raum;Linie;521;Bestand;Verkehr;Straße;;;;
01.12.07;5296.0900;2.3.1.1;Straße, Weg - Begrenzung befahrbarer Raum;Linie;200;Planung;Verkehr;Straße;;;;
01.08.10;5296.F001;2.3.1.1;Straße, Weg - Begrenzung des befahrbaren Raumes mit Bord;Linie;531;Bestand;Verkehr;Straße;;;;
29.01.13;5296.F101;2.3.1.1;Straße, Weg - Begrenzung des befahrbaren Raumes mit Bord;Linie;531;Dritter;Verkehr;Straße;;;;
01.08.10;5296.F201;2.3.1.1;Straße, Weg - Begrenzung des befahrbaren Raumes mit Bord;Linie;531;Digitalisiert;Verkehr;Straße;;;;
01.08.10;5296.F301;2.3.1.1;Straße, Weg - Begrenzung des befahrbaren Raumes mit Bord;Linie;531;Photogrammetrie/Laser;Verkehr;Straße;;;;
01.08.10;5296.F901;2.3.1.1;Straße, Weg - Begrenzung des befahrbaren Raumes mit Bord;Linie;207;Planung;Verkehr;Straße;;;;
01.08.10;5296.F002;2.3.1.1;Straße, Weg - Begrenzung des befahrbaren Raumes ohne Bord;Linie;521;Bestand;Verkehr;Straße;;;;
29.01.13;5296.F102;2.3.1.1;Straße, Weg - Begrenzung des befahrbaren Raumes ohne Bord;Linie;521;Dritter;Verkehr;Straße;;;;
01.08.10;5296.F202;2.3.1.1;Straße, Weg - Begrenzung des befahrbaren Raumes ohne Bord;Linie;521;Digitalisiert;Verkehr;Straße;;;;
01.08.10;5296.F302;2.3.1.1;Straße, Weg - Begrenzung des befahrbaren Raumes ohne Bord;Linie;521;Photogrammetrie/Laser;Verkehr;Straße;;;;
01.08.10;5296.F902;2.3.1.1;Straße, Weg - Begrenzung des befahrbaren Raumes ohne Bord;Linie;207;Planung;Verkehr;Straße;;;;
01.11.03;5297.0000;;Straße, Weg - Begrenzung des befahrbaren Raumes, verdeckt;Linie;521;Bestand;Verkehr;Straße;;;;
29.01.13;5297.0100;;Straße, Weg - Begrenzung des befahrbaren Raumes, verdeckt;Linie;521;Dritter;Verkehr;Straße;;;;
01.08.10;5297.0200;;Straße, Weg - Begrenzung des befahrbaren Raumes, verdeckt;Linie;521;Digitalisiert;Verkehr;Straße;;;;
01.08.10;5297.0300;;Straße, Weg - Begrenzung des befahrbaren Raumes, verdeckt;Linie;521;Photogrammetrie/Laser;Verkehr;Straße;;;;
01.12.04;5297.0900;;Straße, Weg - Begrenzung des befahrbaren Raumes, verdeckt;Linie;207;Planung;Verkehr;Straße;;;;
01.11.03;5311.0000;;Parkplatz;Punkt;506;Bestand;Verkehr;Straße;;;;
29.01.13;5311.0100;;Parkplatz;Punkt;506;Dritter;Verkehr;Straße;;;;
01.08.10;5311.0200;;Parkplatz;Punkt;506;Digitalisiert;Verkehr;Straße;;;;
01.08.10;5311.0300;;Parkplatz;Punkt;506;Photogrammetrie/Laser;Verkehr;Straße;;;;
01.12.04;5311.0900;;Parkplatz;Punkt;204;Planung;Verkehr;Straße;;;;
01.11.03;5311.0000;;Parkplatz;Text;506;Bestand;Verkehr;Straße;;;;
29.01.13;5311.0100;;Parkplatz;Text;506;Dritter;Verkehr;Straße;;;;
01.08.10;5311.0200;;Parkplatz;Text;506;Digitalisiert;Verkehr;Straße;;;;
01.08.10;5311.0300;;Parkplatz;Text;506;Photogrammetrie/Laser;Verkehr;Straße;;;;
01.12.04;5311.0900;;Parkplatz;Text;204;Planung;Verkehr;Straße;;;;
01.11.03;5411.0000;2.3.4.1;Durchgehendes Gleis der Bahnen (Achse), sonstiges;Linie;550;Bestand;Gradiente / Querprofil;;;;;
29.01.13;5411.0100;2.3.4.1;Durchgehendes Gleis der Bahnen (Achse), sonstiges;Linie;550;Dritter;Gradiente / Querprofil;;;;;
01.08.10;5411.0200;2.3.4.1;Durchgehendes Gleis der Bahnen (Achse), sonstiges;Linie;550;Digitalisiert;Gradiente / Querprofil;;;;;
01.08.10;5411.0300;2.3.4.1;Durchgehendes Gleis der Bahnen (Achse), sonstiges;Linie;550;Photogrammetrie/Laser;Gradiente / Querprofil;;;;;
01.12.04;5411.0900;2.3.4.1;Durchgehendes Gleis der Bahnen (Achse), sonstiges;Linie;215;Planung;Gradiente / Querprofil;;;;;
01.12.04;5411.F001;;Eisenbahn, Text;Text;552;Bestand;Verkehr;Schiene;;;;
29.01.13;5411.F101;;Eisenbahn, Text;Text;552;Dritter;Verkehr;Schiene;;;;
01.08.10;5411.F201;;Eisenbahn, Text;Text;552;Digitalisiert;Verkehr;Schiene;;;;
01.08.10;5411.F301;;Eisenbahn, Text;Text;552;Photogrammetrie/Laser;Verkehr;Schiene;;;;
01.12.04;5411.F901;;Eisenbahn, Text;Text;216;Planung;Verkehr;Schiene;;;;
01.12.04;5411.F002;;Eisenbahn, Strecke, Richtung, Text;Text;552;Bestand;Verkehr;Schiene;;;;
29.01.13;5411.F102;;Eisenbahn, Strecke, Richtung, Text;Text;552;Dritter;Verkehr;Schiene;;;;
01.08.10;5411.F202;;Eisenbahn, Strecke, Richtung, Text;Text;552;Digitalisiert;Verkehr;Schiene;;;;
01.08.10;5411.F302;;Eisenbahn, Strecke, Richtung, Text;Text;552;Photogrammetrie/Laser;Verkehr;Schiene;;;;
01.12.04;5411.F902;;Eisenbahn, Strecke, Richtung, Text;Text;216;Planung;Verkehr;Schiene;;;;
29.01.13;#5412.F001;;Eisenbahn/Straßenbahn Gleisoberkante, Linie;Linie;550;Bestand;Verkehr;Schiene;;;;
29.01.13;#5412.F101;;Eisenbahn/Straßenbahn Gleisoberkante, Linie;Linie;550;Dritter;Verkehr;Schiene;;;;
29.01.13;#5412.F901;;Eisenbahn/Straßenbahn Gleisoberkante, Linie;Linie;215;Planung;Verkehr;Schiene;;;;
29.01.13;#5412.F001;;Eisenbahn/Straßenbahn Gleisoberkante, Text;Text;552;Bestand;Verkehr;Schiene;;;;
29.01.13;#5412.F101;;Eisenbahn/Straßenbahn Gleisoberkante, Text;Text;552;Dritter;Verkehr;Schiene;;;;
29.01.13;#5412.F901;;Eisenbahn/Straßenbahn Gleisoberkante, Text;Text;215;Planung;Verkehr;Schiene;;;;
29.01.13;#5412.F002;;Eisenbahn/Straßenbahn Gleisoberkante, Linie, verdeckt;Linie;550;Bestand;Verkehr;Schiene;;;;
29.01.13;#5412.F102;;Eisenbahn/Straßenbahn Gleisoberkante, Linie, verdeckt;Linie;550;Dritter;Verkehr;Schiene;;;;
29.01.13;#5412.F902;;Eisenbahn/Straßenbahn Gleisoberkante, Linie, verdeckt;Linie;215;Planung;Verkehr;Schiene;;;;
29.01.13;#5412.F003;;Kabelkanal/Trogtrasse;Linie;550;Bestand;Ver-/Entsorgung;;Nutzung unbekannt;;;
29.01.13;#5412.F103;;Kabelkanal/Trogtrasse;Linie;550;Dritter;Ver-/Entsorgung;;Nutzung unbekannt;;;
29.01.13;#5412.F203;;Kabelkanal/Trogtrasse;Linie;550;Digitalisiert;Ver-/Entsorgung;;Nutzung unbekannt;;;
29.01.13;#5412.F303;;Kabelkanal/Trogtrasse;Linie;550;Photogrammetrie/Laser;Ver-/Entsorgung;;Nutzung unbekannt;;;
29.01.13;#5412.F903;;Kabelkanal/Trogtrasse;Linie;215;Planung;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.11.03;5413.0000;2.3.5.2;Eisenbahn, Kilometertafel, -stein;Punkt;551;Bestand;Schilder;Schiene;;;;
29.01.13;5413.0100;2.3.5.2;Eisenbahn, Kilometertafel, -stein;Punkt;551;Dritter;Schilder;Schiene;;;;
01.08.10;5413.0200;2.3.5.2;Eisenbahn, Kilometertafel, -stein;Punkt;551;Digitalisiert;Schilder;Schiene;;;;
01.08.10;5413.0300;2.3.5.2;Eisenbahn, Kilometertafel, -stein;Punkt;551;Photogrammetrie/Laser;Schilder;Schiene;;;;
01.12.04;5413.0900;2.3.5.2;Eisenbahn, Kilometertafel, -stein;Punkt;217;Planung;Schilder;Schiene;;;;
01.12.04;5413.F001;;Eisenbahn, Kilometertafel, -stein, Text;Text;552;Bestand;Schilder;Schiene;;;;
29.01.13;5413.F101;;Eisenbahn, Kilometertafel, -stein, Text;Text;552;Dritter;Schilder;Schiene;;;;
01.08.10;5413.F201;;Eisenbahn, Kilometertafel, -stein, Text;Text;552;Digitalisiert;Schilder;Schiene;;;;
01.08.10;5413.F301;;Eisenbahn, Kilometertafel, -stein, Text;Text;552;Photogrammetrie/Laser;Schilder;Schiene;;;;
01.12.04;5413.F901;;Eisenbahn, Kilometertafel, -stein, Text;Text;216;Planung;Schilder;Schiene;;;;
29.01.13;#5414.F001;;Wasserkran;Punkt;553;Bestand;Ver-/Entsorgung;;Brauchwasser;;;
29.01.13;#5414.F101;;Wasserkran;Punkt;553;Dritter;Ver-/Entsorgung;;Brauchwasser;;;
29.01.13;#5414.F201;;Wasserkran;Punkt;553;Digitalisiert;Ver-/Entsorgung;;Brauchwasser;;;
29.01.13;#5414.F301;;Wasserkran;Punkt;553;Photogrammetrie/Laser;Ver-/Entsorgung;;Brauchwasser;;;
29.01.13;#5414.F901;;Wasserkran;Punkt;217;Planung;Ver-/Entsorgung;;Brauchwasser;;;
29.01.13;#5414.F002;;Zugstraße für Reise- und Güterzugfahrten;Punkt;553;Bestand;Verkehr;Schiene;;;;
29.01.13;#5414.F102;;Zugstraße für Reise- und Güterzugfahrten;Punkt;553;Dritter;Verkehr;Schiene;;;;
29.01.13;#5414.F202;;Zugstraße für Reise- und Güterzugfahrten;Punkt;553;Digitalisiert;Verkehr;Schiene;;;;
29.01.13;#5414.F302;;Zugstraße für Reise- und Güterzugfahrten;Punkt;553;Photogrammetrie/Laser;Verkehr;Schiene;;;;
29.01.13;#5414.F902;;Zugstraße für Reise- und Güterzugfahrten;Punkt;217;Planung;Verkehr;Schiene;;;;
29.01.13;#5414.F003;;Zugstraße nur für Güterzugfahrten;Punkt;553;Bestand;Verkehr;Schiene;;;;
29.01.13;#5414.F103;;Zugstraße nur für Güterzugfahrten;Punkt;553;Dritter;Verkehr;Schiene;;;;
29.01.13;#5414.F203;;Zugstraße nur für Güterzugfahrten;Punkt;553;Digitalisiert;Verkehr;Schiene;;;;
29.01.13;#5414.F303;;Zugstraße nur für Güterzugfahrten;Punkt;553;Photogrammetrie/Laser;Verkehr;Schiene;;;;
29.01.13;#5414.F903;;Zugstraße nur für Güterzugfahrten;Punkt;217;Planung;Verkehr;Schiene;;;;
29.01.13;#5414.F004;;Lokverkehrsgleis;Punkt;553;Bestand;Verkehr;Schiene;;;;
29.01.13;#5414.F104;;Lokverkehrsgleis;Punkt;553;Dritter;Verkehr;Schiene;;;;
29.01.13;#5414.F204;;Lokverkehrsgleis;Punkt;553;Digitalisiert;Verkehr;Schiene;;;;
29.01.13;#5414.F304;;Lokverkehrsgleis;Punkt;553;Photogrammetrie/Laser;Verkehr;Schiene;;;;
29.01.13;#5414.F904;;Lokverkehrsgleis;Punkt;217;Planung;Verkehr;Schiene;;;;
29.01.13;#5414.F005;;Kilometrierungsprung;Punkt;553;Bestand;Verkehr;Schiene;;;;
29.01.13;#5414.F105;;Kilometrierungsprung;Punkt;553;Dritter;Verkehr;Schiene;;;;
29.01.13;#5414.F205;;Kilometrierungsprung;Punkt;553;Digitalisiert;Verkehr;Schiene;;;;
29.01.13;#5414.F305;;Kilometrierungsprung;Punkt;553;Photogrammetrie/Laser;Verkehr;Schiene;;;;
29.01.13;#5414.F905;;Kilometrierungsprung;Punkt;217;Planung;Verkehr;Schiene;;;;
29.01.13;#5414.F006;;Gleisabstandspfeil;Punkt;553;Bestand;Verkehr;Schiene;;;;
29.01.13;#5414.F106;;Gleisabstandspfeil;Punkt;553;Dritter;Verkehr;Schiene;;;;
29.01.13;#5414.F206;;Gleisabstandspfeil;Punkt;553;Digitalisiert;Verkehr;Schiene;;;;
29.01.13;#5414.F306;;Gleisabstandspfeil;Punkt;553;Photogrammetrie/Laser;Verkehr;Schiene;;;;
29.01.13;#5414.F906;;Gleisabstandspfeil;Punkt;217;Planung;Verkehr;Schiene;;;;
29.01.13;#5414.F007;;einseitig Balkengleisbremse;Punkt;553;Bestand;Verkehr;Schiene;;;;
29.01.13;#5414.F107;;einseitig Balkengleisbremse;Punkt;553;Dritter;Verkehr;Schiene;;;;
29.01.13;#5414.F207;;einseitig Balkengleisbremse;Punkt;553;Digitalisiert;Verkehr;Schiene;;;;
29.01.13;#5414.F307;;einseitig Balkengleisbremse;Punkt;553;Photogrammetrie/Laser;Verkehr;Schiene;;;;
29.01.13;#5414.F907;;einseitig Balkengleisbremse;Punkt;217;Planung;Verkehr;Schiene;;;;
29.01.13;#5414.F008;;Zweiseitige Balkengleisbremse;Punkt;553;Bestand;Verkehr;Schiene;;;;
29.01.13;#5414.F108;;Zweiseitige Balkengleisbremse;Punkt;553;Dritter;Verkehr;Schiene;;;;
29.01.13;#5414.F208;;Zweiseitige Balkengleisbremse;Punkt;553;Digitalisiert;Verkehr;Schiene;;;;
29.01.13;#5414.F308;;Zweiseitige Balkengleisbremse;Punkt;553;Photogrammetrie/Laser;Verkehr;Schiene;;;;
29.01.13;#5414.F908;;Zweiseitige Balkengleisbremse;Punkt;217;Planung;Verkehr;Schiene;;;;
29.01.13;#5414.F009;;Gummigleisbremse;Punkt;553;Bestand;Verkehr;Schiene;;;;
29.01.13;#5414.F109;;Gummigleisbremse;Punkt;553;Dritter;Verkehr;Schiene;;;;
29.01.13;#5414.F209;;Gummigleisbremse;Punkt;553;Digitalisiert;Verkehr;Schiene;;;;
29.01.13;#5414.F309;;Gummigleisbremse;Punkt;553;Photogrammetrie/Laser;Verkehr;Schiene;;;;
29.01.13;#5414.F909;;Gummigleisbremse;Punkt;217;Planung;Verkehr;Schiene;;;;
29.01.13;#5414.F010;;Hemmschuhgleisbremse;Punkt;553;Bestand;Verkehr;Schiene;;;;
29.01.13;#5414.F110;;Hemmschuhgleisbremse;Punkt;553;Dritter;Verkehr;Schiene;;;;
29.01.13;#5414.F210;;Hemmschuhgleisbremse;Punkt;553;Digitalisiert;Verkehr;Schiene;;;;
29.01.13;#5414.F310;;Hemmschuhgleisbremse;Punkt;553;Photogrammetrie/Laser;Verkehr;Schiene;;;;
29.01.13;#5414.F910;;Hemmschuhgleisbremse;Punkt;217;Planung;Verkehr;Schiene;;;;
29.01.13;#5414.F011;;Räumförderanlage;Punkt;553;Bestand;Verkehr;Schiene;;;;
29.01.13;#5414.F111;;Räumförderanlage;Punkt;553;Dritter;Verkehr;Schiene;;;;
29.01.13;#5414.F211;;Räumförderanlage;Punkt;553;Digitalisiert;Verkehr;Schiene;;;;
29.01.13;#5414.F311;;Räumförderanlage;Punkt;553;Photogrammetrie/Laser;Verkehr;Schiene;;;;
29.01.13;#5414.F911;;Räumförderanlage;Punkt;217;Planung;Verkehr;Schiene;;;;
29.01.13;#5414.F012;;Beidrückföderanlage, links;Punkt;553;Bestand;Verkehr;Schiene;;;;
29.01.13;#5414.F112;;Beidrückföderanlage, links;Punkt;553;Dritter;Verkehr;Schiene;;;;
29.01.13;#5414.F212;;Beidrückföderanlage, links;Punkt;553;Digitalisiert;Verkehr;Schiene;;;;
29.01.13;#5414.F312;;Beidrückföderanlage, links;Punkt;553;Photogrammetrie/Laser;Verkehr;Schiene;;;;
29.01.13;#5414.F912;;Beidrückföderanlage, links;Punkt;217;Planung;Verkehr;Schiene;;;;
29.01.13;#5414.F013;;Beidrückföderanlage, rechts;Punkt;553;Bestand;Verkehr;Schiene;;;;
29.01.13;#5414.F113;;Beidrückföderanlage, rechts;Punkt;553;Dritter;Verkehr;Schiene;;;;
29.01.13;#5414.F213;;Beidrückföderanlage, rechts;Punkt;553;Digitalisiert;Verkehr;Schiene;;;;
29.01.13;#5414.F313;;Beidrückföderanlage, rechts;Punkt;553;Photogrammetrie/Laser;Verkehr;Schiene;;;;
29.01.13;#5414.F913;;Beidrückföderanlage, rechts;Punkt;217;Planung;Verkehr;Schiene;;;;
29.01.13;#5414.F014;;Festprellbock;Punkt;553;Bestand;Verkehr;Schiene;;;;
29.01.13;#5414.F114;;Festprellbock;Punkt;553;Dritter;Verkehr;Schiene;;;;
29.01.13;#5414.F214;;Festprellbock;Punkt;553;Digitalisiert;Verkehr;Schiene;;;;
29.01.13;#5414.F314;;Festprellbock;Punkt;553;Photogrammetrie/Laser;Verkehr;Schiene;;;;
29.01.13;#5414.F914;;Festprellbock;Punkt;217;Planung;Verkehr;Schiene;;;;
29.01.13;#5414.F015;;Bremsprellbock;Punkt;553;Bestand;Verkehr;Schiene;;;;
29.01.13;#5414.F115;;Bremsprellbock;Punkt;553;Dritter;Verkehr;Schiene;;;;
29.01.13;#5414.F215;;Bremsprellbock;Punkt;553;Digitalisiert;Verkehr;Schiene;;;;
29.01.13;#5414.F315;;Bremsprellbock;Punkt;553;Photogrammetrie/Laser;Verkehr;Schiene;;;;
29.01.13;#5414.F915;;Bremsprellbock;Punkt;217;Planung;Verkehr;Schiene;;;;
29.01.13;#5414.F016;;Abklappbarer Prellbock;Punkt;553;Bestand;Verkehr;Schiene;;;;
29.01.13;#5414.F116;;Abklappbarer Prellbock;Punkt;553;Dritter;Verkehr;Schiene;;;;
29.01.13;#5414.F216;;Abklappbarer Prellbock;Punkt;553;Digitalisiert;Verkehr;Schiene;;;;
29.01.13;#5414.F316;;Abklappbarer Prellbock;Punkt;553;Photogrammetrie/Laser;Verkehr;Schiene;;;;
29.01.13;#5414.F916;;Abklappbarer Prellbock;Punkt;217;Planung;Verkehr;Schiene;;;;
29.01.13;#5414.F017;;Wagenkippanlage;Punkt;553;Bestand;Verkehr;Schiene;;;;
29.01.13;#5414.F117;;Wagenkippanlage;Punkt;553;Dritter;Verkehr;Schiene;;;;
29.01.13;#5414.F217;;Wagenkippanlage;Punkt;553;Digitalisiert;Verkehr;Schiene;;;;
29.01.13;#5414.F317;;Wagenkippanlage;Punkt;553;Photogrammetrie/Laser;Verkehr;Schiene;;;;
29.01.13;#5414.F917;;Wagenkippanlage;Punkt;217;Planung;Verkehr;Schiene;;;;
29.01.13;#5414.F018;;Rollbockanlage;Punkt;553;Bestand;Verkehr;Schiene;;;;
29.01.13;#5414.F118;;Rollbockanlage;Punkt;553;Dritter;Verkehr;Schiene;;;;
29.01.13;#5414.F218;;Rollbockanlage;Punkt;553;Digitalisiert;Verkehr;Schiene;;;;
